campaignTitle,description,url,mainCategory,category,location,countryState,city,continent,valuta,creator,backed,comments,created,numSuccessfulCampaigns,numLiveCampaigns,pastSuccessRate,facebookFriends,goal,currency,campaignDuration,numCollaborators,totWordCount,mainVideo,numAdditionalVideos,numImages,viewGallery,success
Sam and Angela's Charm School,Sam and Angela's Charm School is about etiquette at meetings and when dining out. They meet a special guest Trooper a military dog.,https://www.kickstarter.com/projects/2062430443/sam-and-angelas-charm-school?ref=ending_soon,Publishing,Children's Books,"Atlanta, GA",Georgia,Atlanta,Europe,usd,Rebecca Arnoff,0,2,1,0,0,0.5,0,5000,usd,30,0,114,0,0,0,0,0
Resisters: A Coloring Book,A coloring book celebrating rad feminist heroes. Long live the unsung women!,https://www.kickstarter.com/projects/2064050735/resisters-a-coloring-book?ref=ending_soon,Publishing,Nonfiction,"Salt Lake City, UT",Utah,Salt Lake City,North America,usd,Bethany Roberts,0,2,1,1,0,0.5,0,5000,usd,30,0,365,1,0,5,0,1
One frame to rule them all!,Prescott Cyclery's 396 TR's everyday / race day frame fits 275 Plus or 29er wheels for all of your mountain bike adventures!,https://www.kickstarter.com/projects/2065893737/one-frame-to-rule-them-all?ref=ending_soon,Design,Product Design,"Prescott, AZ",Arizona,Prescott,North America,usd,Jason Clark,0,2,1,0,0,0.5,0,50000,usd,30,0,1156,1,0,6,1,0
KayaksNearMe.com,The AirBnB of kayaks. Turn your kayak into a money making machine with kayaksnearme.com. Free to list and easy to setup. Happy Paddling,https://www.kickstarter.com/projects/2067224737/kayaksnearmecom?ref=ending_soon,Technology,Technology,"Houston, TX",Texas,Houston,North America,usd,Jeremy R,0,2,1,0,0,0.5,907,2500,usd,33,0,332,0,0,0,0,0
Returning the Treasure,We're on to the Next Big Thing! We want to contextualize a book I wrote called Tea at Kensington Station into an Albanian version.,https://www.kickstarter.com/projects/2067929360/returning-the-treasure-caj-ne-carshi?ref=ending_soon,Publishing,Poetry,"Arlington, VA",Virginia,Arlington,North America,usd,Christopher Choate,0,2,1,0,0,0.5,588,4700,usd,60,0,512,1,0,0,0,0
Barb Barton's New CD,"Barb Barton's new self-titled CD. Eclectic and diverse. From rock to bluegrass, folk to classical. Totally Barb. Make it so.",https://www.kickstarter.com/projects/2068588124/barb-bartons-new-cd?ref=ending_soon,Music,Music,"Lansing, MI",Michigan,Lansing,North America,usd,Barb Barton,0,2,1,1,0,0.5,495,2200,usd,30,0,326,0,0,0,0,1
Take Original Retro Pop/Appropriation Posters to Print,This project restores and puts a contemporary spin on artwork by great commercial print-makers such as Toulouse-Lautrec and Mucha.,https://www.kickstarter.com/projects/2068919447/take-original-retro-pop-appropriation-posters-to-p?ref=ending_soon,Art,Conceptual Art,"Valencia, Spain",Spain,Valencia,Europe,usd,Joachim West,0,2,1,0,0,0.5,1295,2000,usd,30,0,492,0,0,11,0,0
The Herd,"""The Herd"" is a simple game of reflexes, inspired by biblical teaching.",https://www.kickstarter.com/projects/2069184719/the-herd?ref=ending_soon,Games,Mobile Games,"Richmond, VA",Virginia,Richmond,North America,usd,DoomBot KV,1,99,3,1,0,0.5,0,300,usd,20,0,312,1,0,3,0,0
Venture Party,A funny and fast fantasy card game using unlucky heroes for your own fortune. Will you come out on top?,https://www.kickstarter.com/projects/207006554/venture-party?ref=ending_soon,Games,Tabletop Games,"New York, NY",New York,New York,North America,usd,FoxKamp Inc,0,74,2,1,0,0,820,1000,usd,30,0,2428,1,1,18,0,1
The God They Gave Us,The God They Gave Us is a documentary exploring the old 100's call and response hymns sang in the black churches of the South.,https://www.kickstarter.com/projects/2070864329/the-god-they-gave-us?ref=ending_soon,Film & Video,Documentary,"Shreveport, LA",Louisiana,Shreveport,North America,usd,Mark Bolding,0,2,1,0,0,0.5,863,20000,usd,30,0,159,1,0,0,0,0
Ocula the Vampire Eyeball Horror Enamel Pin by Deeply Dapper,Adorable horror arrives on bat wings! Meet OCULA - the next in our line of horror & 80's inspired Enamel Pins!,https://www.kickstarter.com/projects/2071868959/ocula-the-vampire-eyeball-horror-enamel-pin-by-dee?ref=ending_soon,Art,Art,"Pocatello, ID",Idaho,Pocatello,North America,usd,Kristopher Neal McClanahan,14,127,4,3,0,0.666666667,525,280,usd,26,0,511,0,0,3,0,1
The Hand Book to throw at your relatives,"TLDR: A handbook to not be a piece of shit in the year of our lord 2018. Projected to be written by Halloween, Edited by The Ides.",https://www.kickstarter.com/projects/2072654486/the-hand-book-to-throw-at-your-relatives?ref=ending_soon,Publishing,Zines,"Phoenix, AZ",Arizona,Phoenix,North America,usd,Nancy Coda,0,2,1,0,0,0.5,178,500,usd,13,0,355,0,0,0,0,0
You're Better Than That,"Shabazz Muhammad's journey to the NBA and his father's sacrifices to get him there. ""How far would you go for your child's future?""",https://www.kickstarter.com/projects/2074757948/youre-better-than-that?ref=ending_soon,Film & Video,Documentary,"Los Angeles, CA",California,Los Angeles,North America,usd,Kristian Ranker,1,2,1,0,0,0.5,1053,150000,usd,30,0,633,1,0,4,0,0
American Modern Dance Legacy - STUDENT SHOWING,The Sokolow Ensemble invites you to attend and support our student showing on April 28 to experience American Modern Dance legacy.,https://www.kickstarter.com/projects/2075112834/american-modern-dance-legacy-student-showing?ref=ending_soon,Dance,Performances,"New York, NY",New York,New York,North America,usd,Sokolow Theatre Dance Ensemble,2,2,6,5,0,0.8,0,500,usd,30,0,1083,1,0,0,0,1
EASY BATH CHEESECAKE WRAP by Cheryl O'Reilly,Bake delicious cheesecakes in a water bath without risk of water leaks or wasting tin foil- with my re-usable silicone pan wrap!,https://www.kickstarter.com/projects/2075464854/easy-bath-cheesecake-wrap-by-cheryl-oreilly?ref=ending_soon,Food,Food,"Mount Prospect, IL",Illinois,Mount Prospect,North America,usd,Cheryl O'Reilly,0,2,1,1,0,0.5,0,9000,usd,31,0,386,1,0,0,0,1
Bring Wood Fired Pizza to Luna Valley Farm!,"Luna Valley Farm's rural pizzeria will offer delicious wood fired pizza, craft brew and community deep in a driftless valley.",https://www.kickstarter.com/projects/2076093430/bring-wood-fired-pizza-to-luna-valley-farm?ref=ending_soon,Food,Farms,"Decorah, IA",Iowa,Decorah,North America,usd,Maren Beard (and Tom too!),0,2,1,1,0,0.5,927,15000,usd,31,0,1948,1,0,10,0,1
HyperTrend: The passion for cars to be shared with the world,"Have a love for cars? Spread that love on our network app! With you, we can unite the car community on one special platform!",https://www.kickstarter.com/projects/2077901385/hypertrend-the-passion-for-cars-to-be-shared-with?ref=ending_soon,Technology,Apps,"San Antonio, TX",Texas,San Antonio,North America,usd,Parker Mitchell,0,2,1,0,0,0.5,0,26000,usd,60,0,374,0,0,5,0,0
"RECKLESS DECK: Solving the Problem of ""What Should I Draw?""","A genre-crossing card deck that generates endless new and original characters for your sci fi, fantasy, and comics art.",https://www.kickstarter.com/projects/2078704151/reckless-deck-solving-the-problem-of-what-should-i?ref=ending_soon,Art,Illustration,"Providence, RI",Rhode Island,Providence,North America,usd,Clark Huggins,17,44,2,1,0,0,1111,7500,usd,30,0,1869,1,0,81,0,1
"Funding for Editing, Marketing and Graphic Artists",Bridge to Story will teach me advanced editing skills. My manuscripts will be transformed in amazing ways. She charges $475.,https://www.kickstarter.com/projects/2080127659/funding-for-editing-marketing-and-graphic-artists?ref=ending_soon,Publishing,Fiction,"Nampa, ID",Idaho,Nampa,North America,usd,Merri Halma,0,2,1,0,0,0.5,585,525,usd,60,0,390,0,0,0,0,0
"ProTap: Draft Beer, Wine, and Cold Beverage Dispenser","Introducing ProTap, the at-home refrigerated beverage dispenser that turns YOU into a professional bartender!",https://www.kickstarter.com/projects/2081343291/protap-draft-beer-wine-and-cold-beverage-dispenser?ref=ending_soon,Food,Drinks,"St. Louis, MO",Missouri,St. Louis,North America,usd,Dax and Lindsey Nieders,0,2,1,0,0,0.5,0,350000,usd,30,0,611,1,0,4,0,0
Mega Shifter,Our goal is to turn our Mega Shifter prototype into a production model.,https://www.kickstarter.com/projects/2083085267/mega-shifter?ref=ending_soon,Technology,Hardware,"Cullman, AL",Alabama,Cullman,North America,usd,Tech Affliction,0,2,1,0,0,0.5,0,2000,usd,30,0,631,1,0,2,1,0
The Baseball Archives: America's Pastime in Panorama,Telling the story of America's pastime through panoramic team photographs.,https://www.kickstarter.com/projects/208472830/the-baseball-archives-americas-pastime-in-panorama?ref=ending_soon,Photography,Photobooks,"Burlington, VT",Vermont,Burlington,North America,usd,Joe Palumbo,0,2,1,0,0,0.5,309,1700,usd,30,0,129,0,0,0,0,0
Mutiny: High Seas on your Table!,"In the final days of Piracy, a final raid was performed. But the Pirates were betrayed. Pick a Pirate, and exact revenge on your foes!",https://www.kickstarter.com/projects/2086033073/mutiny-high-seas-on-your-table?ref=ending_soon,Games,Tabletop Games,"Columbia, MO",Missouri,Columbia,North America,usd,Oliver Worthington,0,99,3,0,0,0,358,200,usd,14,0,266,0,0,0,0,0
Two sheep and a llama.,I'm looking to launch my handspun yarn business so that I can adopt and care for two sheep and a llama on our farm.,https://www.kickstarter.com/projects/2086212281/two-sheep-and-a-llama?ref=ending_soon,Crafts,Knitting,"Port Townsend, WA",Washington,Port Townsend,North America,usd,Heidi,2,212,1,1,0,0.5,0,1000,usd,30,0,343,1,0,9,0,1
The Order of Dracula,"One patriot will ally with the Prince of Darkness to free his people, but at what cost? Find out in this 30-page one-shot comic!",https://www.kickstarter.com/projects/2088467162/the-order-of-dracula?ref=ending_soon,Comics,Comic Books,"Nashville, TN",Tennessee,Nashville,North America,usd,"Heresy Studios, LLC",14,2,1,1,0,0.5,0,2150,usd,33,0,463,0,0,5,0,1
Unique Wear,This unique blouse will add a consistent and neat look for little girls and young ladies required to wear the uniform code of dress.,https://www.kickstarter.com/projects/2088660878/unique-wear?ref=ending_soon,Fashion,Apparel,"Detroit, MI",Michigan,Detroit,North America,usd,Glenda G. Pettaway,0,67,2,0,0,0,312,15000,usd,14,0,406,1,0,0,0,0
Bonk-A-Nazi Bonk Bag,Frustrated with Nazis? Tired of the Alt-right? We've got the answer: your own personal Nazi Bonk Bag!,https://www.kickstarter.com/projects/2090329924/bonk-a-nazi-bonk-bag?ref=ending_soon,Games,Games,"Sacramento, CA",California,Sacramento,North America,usd,Straight-Faced Studios,0,2,1,0,0,0.5,0,10000,usd,30,0,475,0,0,0,0,0
Palmie | Japan's premier manga illustration how-to videos,Learn to draw Japanese style manga illustrations from the pros! English subtitled videos teach the art of manga illustration.,https://www.kickstarter.com/projects/2090843493/palmie-japans-premier-manga-illustration-how-to-vi?ref=ending_soon,Art,Illustration,"Tokyo, Japan",Japan,Tokyo,Asia,usd,Palmie,0,67,1,0,0,0.5,0,24000,usd,36,0,1192,0,0,67,0,0
lots of baggage,"Making the most epiC album ever! A new style of hip-hop, rap music, that has never been done before!",https://www.kickstarter.com/projects/2092349438/lots-of-baggage?ref=ending_soon,Music,Hip-Hop,"Denver, CO",Colorado,Denver,North America,usd,J Robert Ormond,0,2,1,0,0,0.5,0,3000,usd,37,0,52,0,0,0,0,0
Adam Lane Trio Russian Federation Tour,The three city Russian Federation tour is all set up! We have shows all set up but we need help with air and train travel funding!!!,https://www.kickstarter.com/projects/2092701447/adam-lane-trio-russian-federation-tour?ref=ending_soon,Music,Music,"Brooklyn, NY",New York,Brooklyn,North America,usd,Adam Lane,0,2,1,0,0,0.5,0,2850,usd,20,0,464,0,0,0,0,0
The Intellect's Eternal Candle,I'm really passionate about bringing this novel to life. It's a roller coaster ride of emotions and experiences.,https://www.kickstarter.com/projects/209378113/the-intellects-eternal-candle?ref=ending_soon,Publishing,Fiction,"San Jose, CA",California,San Jose,North America,usd,Hassan Shenasa,0,2,1,0,0,0.5,0,27000,usd,29,0,98,1,0,0,0,0
Double Yellow VR Racing,"Attention Race Fans: High speed thrills await, in this VR true to life racer. Detailed cars and drivers populate lush race tracks.",https://www.kickstarter.com/projects/2096511914/double-yellow-vr-racing?ref=ending_soon,Games,Video Games,"Howell, MI",Michigan,Howell,North America,usd,Lee McKenzie,0,99,3,0,0,0,139,5000,usd,30,0,122,1,0,2,0,0
"""Paranormal U"" - YouTube Series",Paranormal investigation YouTube series exploring hauntings and legends of colleges and universities across the United States.,https://www.kickstarter.com/projects/2097937358/paranormal-u-youtube-series?ref=ending_soon,Film & Video,Film & Video,"Syracuse, NY",New York,Syracuse,North America,usd,Kevin Cook,0,2,1,0,0,0.5,724,10000,usd,30,0,250,0,0,0,0,0
Hit Box Smash Box - Video Game Controller for Smash Bros,Play Smash Bros better than ever before with perfect precision! Think Arcade Stick x Keyboard designed for Smash!,https://www.kickstarter.com/projects/2099087376/hit-box-smash-box-video-game-controller-for-smash?ref=ending_soon,Games,Gaming Hardware,"Henderson, NV",Nevada,Henderson,North America,usd,Dustin Huffer,0,2,1,1,0,0.5,0,50000,usd,31,0,889,1,1,34,1,1
DeCoupling from George (50 Shades of Craig's List),"from the ridiculous to the ridiculous, tears, ashes, couch lock, dragon tattoos, heavy metal, poutine, chicken nuggets, beer, dog poop",https://www.kickstarter.com/projects/2099876925/decoupling-from-george-50-shades-of-craigs-list?ref=ending_soon,Publishing,Comedy,"Minneapolis, MN",Minnesota,Minneapolis,North America,usd,Stephanie GreyedOut,0,2,1,0,0,0.5,0,2000,usd,45,0,285,0,0,0,0,0
Kick Start TEANEVA's 1st EP,"A Ambitious,Bubblicious Sister Pop/R&B duo who desire our original music: Copy Written & Professionally Recorded for a smashing 1st EP!",https://www.kickstarter.com/projects/2102496964/kick-start-teanevas-1st-ep?ref=ending_soon,Music,Pop,"Madison, WI",Wisconsin,Madison,North America,usd,TEANEVA,0,2,1,0,0,0.5,1434,10000,usd,60,0,360,1,0,0,0,0
Dont Touch Me! Patch,A cute embroidered iron on patch with felt! i fell in love with this drawing I made and wanted to create something wearable with it!,https://www.kickstarter.com/projects/2103309292/dont-touch-me-patch?ref=ending_soon,Fashion,Accessories,"Riverside, CA",California,Riverside,North America,usd,Heymama,0,2,1,1,0,0.5,0,500,usd,25,0,171,1,0,5,0,1
The Lonesome Days 1st Studio Album!,"With you're help, we did it! Thank you all SO much. We'll be sending out the rewards as soon as possible! If you you have any questions please contact us through our website below or at",https://www.kickstarter.com/projects/2103739332/the-lonesome-days-1st-studio-album?ref=ending_soon,Music,Country & Folk,"Denver, CO",Colorado,Denver,North America,usd,The Lonesome Days,4,2,1,1,0,0.5,1470,15000,usd,30,4,1505,1,0,0,0,1
Dhovaine - A new role-playing game from Higher Grounds,Join the hunt and fight the void in this modern science fantasy tabletop rpg!,https://www.kickstarter.com/projects/2103913595/dhovaine-a-new-role-playing-game-from-higher-groun?ref=ending_soon,Games,Tabletop Games,"Frisco, TX",Texas,Frisco,North America,usd,Raymond,37,145,5,2,0,0.25,252,1500,usd,22,0,1397,1,0,10,0,1
"Bicycle Natural Disasters ""Earthquake"" Playing Cards",Third Deck in a Seven Deck Natural Disaster Collector Series,https://www.kickstarter.com/projects/2104052526/bicycle-natural-disasters-earthquake-playing-cards?ref=ending_soon,Games,Playing Cards,"Huntley, IL",Illinois,Huntley,North America,usd,Collectable Playing Cards,30,73,61,24,1,0.389830508,4544,4000,usd,30,0,250,0,0,11,0,1
"Bicycle Natural Disasters ""Tornado"" Playing Cards",Fourth Deck in a Seven Deck Natural Disaster Collector Series,https://www.kickstarter.com/projects/2104052526/bicycle-natural-disasters-tornado-playing-cards?ref=ending_soon,Games,Playing Cards,"Lexington, KY",Kentucky,Lexington,North America,usd,Collectable Playing Cards,30,73,61,24,1,0.389830508,4544,4000,usd,30,0,263,0,0,11,0,1
"""Don't Bother"" Car Prowl Deterrent Window Clings","Place ""Don't Bother"" window clings on your car windows to let criminals know that there is nothing in your vehicle worth stealing.",https://www.kickstarter.com/projects/2104808693/dont-bother-car-prowl-deterrent-window-clings?ref=ending_soon,Design,Product Design,"Redmond, WA",Washington,Redmond,North America,usd,Chris & Kim Cunningham,3,67,2,0,0,0,0,10500,usd,30,0,529,1,0,0,0,0
Ripple,A Chinese-American college girl is out of her depth when she discovers an estranged family friend is being abused by her husband.,https://www.kickstarter.com/projects/2104957704/ripple-1?ref=ending_soon,Film & Video,Shorts,"New York, NY",New York,New York,North America,usd,Ayza Akhtar,0,67,2,2,0,1,0,9000,usd,35,0,319,1,0,11,0,1
Bevvies,"Bevvies are a cold infused 100% raw organic beverage designed to replace energy beverages, diet sodas, etc. With a healthy alternative",https://www.kickstarter.com/projects/2106304101/bevvies?ref=ending_soon,Food,Drinks,"Costa Mesa, CA",California,Costa Mesa,North America,usd,Bettina Katsaros,0,2,1,0,0,0.5,378,5000,usd,30,0,182,0,0,0,0,0
